"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2020","VNM","Ha Noi","7","0100700277003013",4719,1,5,71,0,NA,NA,1,0,1,23640.8695512016,0,19.44,6.22344827586207,0,0,839.391175634306,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700277003014",4719,1,4,39,0,NA,NA,1,0,1,44150.8100172872,0,25.92,0,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700277003019",4719,1,2,81,1,NA,NA,1,0,1,11458.1558758392,0,10.8,5.05655172413793,0,0,0,0,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700283078013",5354,1,2,NA,1,NA,NA,1,0,1,33392.1467878099,0,19.6128,0,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700283078019",5354,1,4,32,1,NA,NA,1,0,1,NA,0,26.7408,0,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700283078020",5354,1,4,35,1,NA,NA,1,0,1,NA,0,22.464,0,0,0,4196.95587817153,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700292011013",5300,1,5,33,1,NA,NA,1,0,1,25717.7798003579,0,17.712,0,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700292011014",5300,1,4,47,0,NA,NA,1,0,1,24236.0212111479,0,9.8064,NA,0,0,839.391175634306,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700292011019",5300,1,5,43,1,NA,NA,1,0,1,29167.7941143226,0,19.6128,0,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800301003014",5350,1,3,60,0,NA,NA,0,0,1,15404.8099687209,0,15.336,3.20896551724138,0,0,1063.22882247012,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800301003015",5350,1,6,69,0,NA,NA,1,0,1,21152.424461769,0,19.008,4.7648275862069,0,0,1119.18823417907,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800301003020",5350,1,2,31,1,NA,NA,1,0,1,12750.4685399928,0,4.752,3.15062068965517,0,0,937.320146124974,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800304056014",5274,1,5,41,1,NA,NA,1,0,1,13074.2170531507,0,19.656,3.15062068965517,0,0,307.776764399245,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800304056015",5274,1,4,52,0,NA,NA,1,0,1,11850.6878325559,0,8.856,3.01448275862069,0,0,349.746323180961,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","8","0100800304056019",5274,1,2,73,0,NA,NA,1,0,1,9544.69374171614,0,4.752,2.62551724137931,0,0,251.817352690292,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","8","0100800307096013",5274,1,2,55,0,NA,NA,1,0,1,5932.74688011864,0,6.48,1.55586206896552,0,0,279.797058544769,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","8","0100800307096014",5274,1,6,42,1,NA,NA,1,0,1,12924.4090447215,2.4,11.664,0,0,0,1678.78235126861,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800307096015",5274,1,4,56,1,NA,NA,1,0,1,NA,0,10.8,NA,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800313027013",5408,1,4,54,1,NA,NA,1,1,1,17603.1987741287,0,8.208,2.91724137931035,0,0,839.391175634306,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800313027014",5408,1,2,68,1,NA,NA,1,0,1,8421.89146219753,0,4.32,1.9448275862069,0,0,55.9594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800313027015",5408,1,3,53,1,NA,NA,1,0,1,13290.8266093074,0,9.072,2.52827586206897,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800316065013",5274,1,3,46,1,NA,NA,1,0,0,34676.9981970691,0,17.9712,0,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800316065014",5274,1,4,34,1,NA,NA,1,0,1,29013.439403692,0,13.176,0,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800316065015",5274,1,5,33,0,NA,NA,1,0,1,39004.5260358948,0,18.7488,0,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800322028013",5274,1,2,72,0,NA,NA,1,0,1,9841.86153431223,0,9.6336,0,0,0,167.878235126861,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800322028014",5274,1,1,70,1,NA,NA,1,0,1,3087.9102873647,0,4.2768,1.16689655172414,0,0,104.923896954288,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800322028015",5274,1,2,82,1,NA,NA,1,0,1,6720.37559992216,0,9.6336,2.33379310344828,0,0,0,0,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800328016013",5274,1,3,40,0,NA,NA,1,0,1,12645.3114788231,0,7.4304,2.33379310344828,0,0,0,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800328016015",5274,1,4,36,1,NA,NA,1,0,1,14361.5166866721,0,18.36,3.01448275862069,0,0,251.817352690292,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800328016020",5274,1,4,40,1,NA,NA,1,0,1,18742.322548729,0,NA,3.77296551724138,0,0,629.543381725729,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800331059013",5274,1,4,32,1,NA,NA,1,1,1,NA,0,NA,0,0,0,1678.78235126861,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800331059014",5274,1,6,65,0,NA,NA,1,0,1,20683.8809708143,0,8.64,2.91724137931035,0,0,1398.98529272384,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800331059019",5274,1,2,78,0,NA,NA,1,0,1,5703.89620265056,0,3.24,1.9448275862069,0,0,0,0,0,NA,NA,0,1
"2020","VNM","Ha Noi","8","0100800337022013",5364,1,4,29,1,NA,NA,1,0,1,16809.8575310465,0,5.8752,3.50068965517241,0,0,503.634705380583,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800337022015",5364,1,5,67,0,NA,NA,1,0,1,25970.9961383409,0,10.8,3.50068965517241,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800337022020",5364,1,3,36,0,NA,NA,1,0,1,31786.3448359784,0,8.8128,2.23655172413793,0,0,1049.23896954288,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800340038013",5274,1,5,43,1,NA,NA,1,0,1,16700.5035139986,0,10.8,7.77931034482759,0,0,839.391175634306,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","8","0100800340038014",5274,1,4,37,0,NA,NA,1,0,1,19979.6084580356,0,8.424,4.86206896551724,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","8","0100800340038015",5274,1,5,50,1,NA,NA,1,0,1,20843.3652941848,0,11.5344,5.83448275862069,0,0,699.492646361921,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","9","0100900343123013",5274,1,NA,33,0,NA,NA,1,1,1,36397.6335250117,0,24.192,0,0,0,NA,0,1,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900343123019",5274,1,4,40,0,NA,NA,1,1,1,NA,0,NA,0,0,0,979.28970490669,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900343123020",5274,1,5,36,1,NA,NA,1,1,1,NA,0,34.56,0,0,0,1119.18823417907,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900349038013",5274,1,4,57,1,NA,NA,1,1,1,25704.2562758615,0,10.8,0,0,0,643.533234652968,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900349038014",5274,1,3,44,1,NA,NA,1,0,1,15458.3211561676,0,6.48,NA,0,0,419.695587817153,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","9","0100900349038019",5274,1,4,60,0,NA,NA,1,0,1,NA,0,21.6,0,0,0,909.340440270498,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900355049013",5274,1,4,56,1,NA,NA,1,0,1,27780.7001965869,0,31.6656,0,0,0,1398.98529272384,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900355049015",5274,1,4,68,0,NA,NA,1,0,1,37914.0170002166,0,17.28,0,0,0,2797.97058544769,1,1,NA,NA,0,1
"2020","VNM","Ha Noi","9","0100900355049020",5274,1,5,42,1,NA,NA,0,0,0,45201.5645542305,0,31.6656,0,0,0,2098.47793908576,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900361031013",5274,1,4,58,0,NA,NA,1,0,1,30220.0642186664,0,NA,0,0,0,1371.00558686937,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900361031014",5274,1,1,64,0,NA,NA,1,0,1,7634.14616028628,0,0.864,0,0,0,0,0,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900361031015",5274,1,5,65,0,NA,NA,1,0,1,NA,0,NA,NA,0,0,1329.03602808765,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900367033014",4733,1,6,63,1,NA,NA,1,0,1,NA,0,22.896,4.08413793103448,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900367033019",4733,1,2,57,0,NA,NA,1,0,1,24301.5403556904,0,17.712,1.9448275862069,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","9","0100900367033020",4733,1,6,47,0,NA,NA,1,0,1,NA,0,19.872,2.91724137931035,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","16","0101600382020013",5495,0,5,61,0,NA,NA,1,0,1,5830.27120742661,0,16.848,3.6951724137931,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","16","0101600382020014",5495,0,5,44,1,NA,NA,1,0,1,15430.2248682054,0,16.416,3.88965517241379,0,0,979.28970490669,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","16","0101600382020015",5495,0,4,40,1,NA,NA,1,0,1,15940.3881716186,0,14.256,3.50068965517241,0,0,699.492646361921,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","16","0101600400011013",3691,0,4,76,1,NA,NA,1,0,1,14192.5892125757,0,7.128,3.88965517241379,0,0,0,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","16","0101600400011014",3691,0,2,NA,1,NA,NA,1,0,1,12176.1850773297,0,13.9104,3.40344827586207,0,0,83.9391175634306,1,0,NA,NA,1,1
